1 3 5
1 9 10
1 12 5
1 18 8
1 25 10
1 33 9
1 49 8
1 64 9
1 83 9
1 85 10
1 88 8
1 90 8
1 98 10
1 100 7
1 102 7
1 104 8
1 109 8
1 110 9
1 111 10
1 113 5
1 125 9
1 131 7
1 133 9
1 139 9
1 144 10
1 145 6
1 155 9
1 158 9
1 163 9
1 164 9
1 170 6
1 173 9
1 184 8
1 188 5
1 196 9
1 211 9
1 216 9
1 217 8
1 219 10
1 228 7
1 232 10
1 233 10
1 235 8
1 236 10
1 240 9
1 249 8
1 254 8
1 256 10
1 257 10
1 260 7
1 261 10
1 262 10
1 263 9
1 264 8
1 270 6
1 271 10
1 272 9
1 277 9
1 280 9
1 283 10
1 293 9
1 296 5
1 300 5
1 301 9
1 306 10
1 314 10
1 315 10
1 329 8
1 330 9
1 337 10
1 340 9
1 346 9
1 347 9
1 348 10
1 349 10
1 350 10
1 353 8
1 356 9
1 358 9
1 370 9
1 375 5
1 376 8
1 382 8
1 393 9
1 394 8
1 400 10
1 418 7
1 420 9
1 424 9
1 435 10
1 444 8
1 447 7
1 449 9
1 453 10
1 455 8
1 457 10
1 458 10
1 469 10
1 472 5
1 473 8
1 477 7
1 480 9
1 481 5
1 492 8
1 499 9
1 502 8
1 507 9
1 508 8
1 521 5
1 523 9
1 536 10
1 537 7
1 544 8
1 552 9
1 560 10
1 561 10
1 567 9
1 582 9
1 583 9
1 584 9
1 587 9
1 592 9
1 595 9
1 596 9
1 597 8
1 599 7
1 612 3
1 627 7
1 641 5
1 647 7
1 654 9
1 658 10
1 663 9
1 671 9
1 689 10
1 690 9
1 696 7
1 705 8
1 717 9
1 720 9
1 723 9
1 741 8
1 751 8
1 753 9
1 759 8
1 760 5
1 765 10
1 770 10
1 794 5
1 821 9
1 829 8
1 830 9
1 832 5
1 833 10
1 837 10
1 841 7
1 843 10
1 850 9
1 852 7
1 857 8
1 861 9
1 868 10
1 875 9
1 878 10
1 879 7
1 894 5
1 907 8
1 908 9
1 923 10
1 939 9
1 941 8
1 943 5
1 950 9
1 960 7
1 961 7
1 988 8
1 1032 9
1 1050 9
1 1057 10
1 1064 10
1 1070 10
1 1076 9
1 1079 8
1 1090 8
1 1098 9
1 1107 10
1 1113 7
1 1114 10
1 1116 8
1 1120 10
1 1122 7
1 1132 10
1 1135 9
1 1146 9
1 1155 9
1 1181 8
1 1185 7
1 1206 9
1 1208 10
1 1210 10
1 1213 10
1 1217 8
1 1220 5
1 1234 6
1 1240 7
1 1242 9
1 1251 10
1 1258 8
1 1266 7
1 1281 9
1 1286 8
1 1298 10
1 1306 9
1 1317 10
1 1321 9
1 1331 10
1 1333 8
1 1338 7
1 1364 10
1 1375 7
1 1377 10
1 1393 8
1 1398 8
1 1400 8
1 1403 9
1 1405 8
1 1406 8
1 1409 7
1 1410 9
1 1412 6
1 1435 10
1 1442 8
1 1443 3
1 1449 8
1 1458 9
1 1461 10
1 1465 5
1 1471 9
1 1498 8
1 1516 9
1 1522 8
1 1549 8
1 1573 8
1 1582 8
1 1595 10
1 1597 10
1 1603 9
1 1620 9
1 1629 5
1 1635 9
1 1657 10
1 1672 10
1 1690 9
1 1710 8
1 2071 9
1 2096 10
1 2108 9
1 2189 8
1 2420 10
1 2481 9
1 2510 6
1 2673 8
1 2737 7
1 3117 8
1 3205 8
1 3243 10
1 3276 9
1 3278 8
1 3288 8
1 3304 10
1 3305 10
1 3317 8
1 3328 8
1 3338 8
1 3342 10
1 3384 6
1 3473 8
1 3569 9
1 3570 9
1 3585 10
1 3641 10
1 3691 8
1 3693 9
1 3700 10
1 3783 5
1 3958 5
1 4016 7
1 4175 10
1 4193 6
1 4196 9
1 4246 9
1 4312 5
1 4370 10
1 4372 8
1 4380 10
1 4390 9
1 4400 9
1 4401 7
1 4404 9
1 4408 9
1 4459 9
1 4489 8
1 4606 9
1 4640 10
1 4646 10
1 4690 8
1 4731 10
1 4945 8
1 4955 5
1 4970 10
1 5001 5
1 5018 8
1 5053 10
1 5054 9
1 5119 10
1 5157 9
1 5258 9
1 5554 10
1 5578 5
1 5594 9
1 5613 8
1 5925 4
1 6111 8
1 6122 9
1 6146 8
1 6159 9
1 6556 9
1 6560 8
1 6567 10
1 6573 8
1 6579 9
1 6588 8
1 6831 10
1 8554 9
1 8566 9
1 8567 8
1 8568 9
1 8573 10
1 8585 9
1 8594 10
1 8610 10
1 8625 9
1 8631 9
1 8637 9
1 8640 9
1 8643 8
1 8694 8
1 8708 9
1 8727 10
1 8751 8
1 8788 9
1 8795 8
1 8816 9
1 8819 9
1 8894 10
1 8905 9
1 8913 9
1 8931 9
1 8932 9
1 8953 10
1 9049 8
1 9078 9
1 9130 8
1 9197 9
1 9198 10
1 9210 8
1 9362 9
1 9468 8
1 9687 9
1 9694 9
1 9695 9
1 9697 8
1 9780 8
1 9959 9
1 14067 10
1 14070 9
1 14072 8
1 14075 10
1 14076 9
1 14077 10
1 14080 9
1 14082 9
1 14085 5
1 14091 9
1 14092 10
1 14094 9
1 14095 8
1 14099 9
1 14100 9
1 14102 9
1 14103 5
1 14107 8
1 14114 9
1 14115 10
1 14119 9
1 14124 10
1 14130 8
1 14145 9
1 14146 10
1 14147 10
1 14149 10
1 14162 10
1 14163 8
1 14166 10
1 14168 5
1 14183 9
1 14188 9
1 14201 9
1 14208 10
1 14209 10
1 14213 8
1 14215 10
1 14227 9
1 14228 9
1 14231 9
1 14232 10
1 14237 9
1 14241 10
1 14243 9
1 14244 9
1 14250 9
1 14251 9
1 14260 10
1 14271 8
1 14272 10
1 14274 9
1 14277 10
1 14279 9
1 14280 9
1 14282 9
1 14295 9
1 14306 5
1 14323 10
1 14337 9
1 14379 10
1 14384 8
1 14386 9
1 14395 10
1 14405 10
1 14417 10
1 14418 10
1 14427 9
1 14443 10
1 14445 10
1 14448 9
1 14453 8
1 14456 10
1 14465 9
1 14485 9
1 14533 9
1 14552 9
1 14554 9
1 14570 9
1 15778 5
1 15780 10
1 15790 8
1 15797 10
1 15799 9
1 15802 5
1 15807 5
1 15810 10
1 15816 5
1 15819 9
1 15820 10
1 15825 5
1 15838 10
1 15842 5
1 15845 5
1 15848 8
1 15861 5
1 15878 10
1 17623 5
1 17625 5
1 17641 10
1 17649 10
1 17669 7
1 17681 10
1 17690 10
1 18266 10
1 18449 7
1 18944 10
1 18972 8
1 18983 10
1 19038 8
1 19069 8
1 19107 8
1 19925 10
1 19933 6
1 19940 9
1 19942 8
1 19943 8
1 19953 5
1 19967 10
1 20013 10
1 20030 10
1 20926 8
1 20992 9
1 21448 6
1 21452 5
1 21453 7
1 21454 8
1 21466 8
1 21474 9
1 21476 8
1 21478 7
1 21481 7
1 21483 7
1 21484 10
1 21511 5
1 21525 10
1 21532 5
1 21573 10
1 21723 7
1 22027 7
1 22163 8
1 22285 5
1 23025 9
1 23029 8
1 23033 8
1 23038 7
1 23056 10
1 23075 9
1 23883 7
1 23894 10
1 23897 9
1 23904 10
1 23905 5
1 23952 5
1 25337 9
1 25342 9
1 25344 8
1 25359 8
1 26034 10
1 26035 5
1 26040 5
1 26048 5
1 26058 5
1 26070 5
1 26071 5
1 26072 10
1 26079 9
1 26086 5
1 26090 5
1 26098 10
1 26113 5
1 26114 8
1 26653 8
1 26657 7
1 26663 7
1 26679 9
1 26683 9
1 26694 8
1 26711 9
1 26714 8
1 26733 8
1 26806 6
1 27060 10
1 27068 5
1 27086 10
1 27098 9
1 27183 9
1 27405 10
1 27445 10
1 27957 9
1 27966 10
1 27970 8
1 28396 9
1 28407 8
1 28426 9
1 28435 5
1 28462 10
1 28785 10
1 28797 8
1 29266 5
1 29271 8
1 30174 10
1 30185 9
1 30187 7
1 30192 8
1 30223 10
1 30377 9
1 30701 8
1 31018 9
1 31042 8
1 31135 9
1 31413 9
1 31418 7
1 31422 8
1 31447 10
1 31741 10
1 33099 7
1 33125 8
1 33505 9
1 34144 8
1 34147 9
1 34152 9
1 34165 8
1 34167 8
1 34217 6
1 34474 6
1 34476 6
1 34477 6
1 35704 7
1 35726 10
1 37329 10
1 37334 10
1 38308 8
1 38913 8
1 40781 9
2 3 5
2 9 10
2 12 5
2 18 8
2 25 10
2 33 9
2 49 8
2 64 9
2 83 9
2 85 10
2 88 8
2 90 8
2 98 10
2 100 7
2 102 7
2 104 8
2 109 8
2 110 9
2 111 10
2 113 10
2 125 9
2 131 7
2 133 9
2 139 9
2 144 10
2 145 6
2 155 9
2 158 9
2 163 9
2 164 9
2 170 6
2 173 9
2 184 8
2 188 5
2 196 9
2 211 9
2 216 9
2 217 8
2 219 8
2 228 7
2 232 10
2 233 10
2 235 8
2 236 10
2 240 9
2 249 8
2 254 8
2 256 10
2 257 10
2 260 7
2 261 9
2 262 10
2 263 9
2 264 8
2 270 6
2 271 10
2 272 9
2 277 9
2 280 9
2 283 9
2 293 9
2 296 5
2 300 5
2 301 9
2 306 10
2 314 10
2 315 10
2 329 8
2 330 9
2 337 10
2 340 9
2 346 10
2 347 9
2 348 10
2 349 10
2 350 10
2 353 8
2 356 10
2 358 10
2 370 9
2 375 5
2 376 8
2 382 8
2 393 9
2 394 8
2 400 10
2 418 7
2 420 9
2 424 9
2 435 10
2 444 8
2 447 7
2 449 9
2 453 10
2 455 8
2 457 10
2 458 10
2 469 10
2 472 9
2 473 8
2 477 7
2 480 10
2 481 5
2 492 8
2 499 9
2 502 8
2 507 9
2 508 9
2 521 5
2 523 9
2 536 10
2 537 7
2 544 8
2 552 9
2 560 10
2 561 10
2 567 9
2 582 9
2 583 9
2 584 9
2 587 9
2 592 9
2 595 9
2 596 9
2 597 8
2 599 7
2 612 3
2 627 7
2 641 5
2 647 8
2 654 9
2 658 10
2 663 9
2 671 8
2 689 10
2 690 9
2 696 7
2 705 8
2 717 9
2 720 9
2 723 9
2 741 8
2 751 8
2 753 9
2 759 8
2 760 5
2 765 6
2 770 10
2 794 5
2 821 9
2 829 8
2 830 9
2 832 5
2 833 10
2 837 10
2 841 7
2 843 10
2 850 9
2 852 7
2 857 8
2 861 9
2 868 10
2 875 9
2 878 10
2 879 7
2 894 5
2 907 10
2 908 10
2 923 10
2 939 9
2 941 8
2 943 5
2 950 9
2 960 7
2 961 7
2 988 8
2 1032 9
2 1050 9
2 1057 10
2 1064 10
2 1070 10
2 1076 9
2 1079 8
2 1090 8
2 1098 9
2 1107 10
2 1113 7
2 1114 10
2 1116 10
2 1120 10
2 1122 7
2 1132 10
2 1135 9
2 1146 9
2 1155 9
2 1181 10
2 1185 7
2 1206 9
2 1208 10
2 1210 10
2 1213 10
2 1217 8
2 1220 5
2 1234 6
2 1240 7
2 1242 9
2 1251 10
2 1258 8
2 1266 7
2 1281 9
2 1286 8
2 1298 10
2 1306 9
2 1317 10
2 1321 9
2 1331 10
2 1333 8
2 1338 7
2 1364 10
2 1375 7
2 1377 10
2 1393 8
2 1398 8
2 1400 8
2 1403 9
2 1405 8
2 1406 8
2 1409 7
2 1410 9
2 1412 6
2 1435 10
2 1442 8
2 1443 3
2 1449 9
2 1458 9
2 1461 10
2 1465 5
2 1471 9
2 1498 8
2 1516 9
2 1522 8
2 1549 8
2 1573 8
2 1582 8
2 1595 10
2 1597 10
2 1603 9
2 1620 9
2 1629 5
2 1635 9
2 1657 10
2 1672 10
2 1690 10
2 1710 8
2 2071 9
2 2096 10
2 2108 9
2 2189 8
2 2420 7
2 2481 9
2 2510 6
2 2673 8
2 2737 7
2 3117 8
2 3205 8
2 3243 10
2 3276 9
2 3278 8
2 3288 8
2 3304 10
2 3305 10
2 3317 8
2 3328 9
2 3338 8
2 3342 10
2 3384 6
2 3473 8
2 3569 9
2 3570 10
2 3585 10
2 3641 10
2 3691 8
2 3693 9
2 3700 10
2 3783 5
2 3958 5
2 4016 7
2 4175 10
2 4193 6
2 4196 9
2 4246 9
2 4312 5
2 4370 10
2 4372 8
2 4380 10
2 4390 9
2 4400 9
2 4401 7
2 4404 9
2 4408 9
2 4459 9
2 4489 8
2 4606 9
2 4640 10
2 4646 10
2 4690 8
2 4731 10
2 4945 8
2 4955 5
2 4970 10
2 5001 5
2 5018 8
2 5053 10
2 5054 9
2 5119 10
2 5157 9
2 5258 9
2 5554 9
2 5578 10
2 5594 9
2 5613 7
2 5925 4
2 6111 8
2 6122 10
2 6146 8
2 6159 9
2 6556 9
2 6560 8
2 6567 10
2 6573 8
2 6579 9
2 6588 8
2 6831 10
2 8554 9
2 8566 8
2 8567 8
2 8568 10
2 8573 10
2 8585 9
2 8594 10
2 8610 10
2 8625 7
2 8631 10
2 8637 9
2 8640 9
2 8643 9
2 8694 7
2 8708 9
2 8727 9
2 8751 8
2 8788 9
2 8795 8
2 8816 9
2 8819 9
2 8894 10
2 8905 9
2 8913 9
2 8931 9
2 8932 9
2 8953 10
2 9049 8
2 9078 9
2 9130 9
2 9197 9
2 9198 10
2 9210 8
2 9362 9
2 9468 8
2 9687 9
2 9694 9
2 9695 9
2 9697 8
2 9780 7
2 9959 9
2 14067 10
2 14070 10
2 14072 8
2 14075 10
2 14076 9
2 14077 10
2 14080 9
2 14082 9
2 14085 5
2 14091 9
2 14092 10
2 14094 9
2 14095 9
2 14099 9
2 14100 9
2 14102 9
2 14103 10
2 14107 8
2 14114 9
2 14115 10
2 14119 9
2 14124 10
2 14130 9
2 14145 9
2 14146 10
2 14147 10
2 14149 10
2 14162 10
2 14163 8
2 14166 10
2 14168 5
2 14183 9
2 14188 9
2 14201 9
2 14208 10
2 14209 10
2 14213 8
2 14215 10
2 14227 9
2 14228 9
2 14231 9
2 14232 10
2 14237 9
2 14241 10
2 14243 9
2 14244 9
2 14250 9
2 14251 9
2 14260 10
2 14271 8
2 14272 10
2 14274 9
2 14277 10
2 14279 9
2 14280 9
2 14282 9
2 14295 9
2 14306 5
2 14323 10
2 14337 9
2 14379 10
2 14384 8
2 14386 9
2 14395 10
2 14405 10
2 14417 10
2 14418 10
2 14427 9
2 14443 10
2 14445 10
2 14448 9
2 14453 8
2 14456 10
2 14465 9
2 14485 9
2 14533 9
2 14552 9
2 14554 9
2 14570 9
2 15778 5
2 15780 10
2 15790 8
2 15797 9
2 15799 9
2 15802 5
2 15807 5
2 15810 10
2 15816 5
2 15819 9
2 15820 10
2 15825 5
2 15838 10
2 15842 5
2 15845 5
2 15848 8
2 15861 5
2 15878 10
2 17623 5
2 17625 5
2 17641 9
2 17649 10
2 17669 7
2 17681 9
2 17690 10
2 18266 10
2 18449 7
2 18944 10
2 18972 8
2 18983 10
2 19038 8
2 19069 8
2 19107 8
2 19925 10
2 19933 6
2 19940 9
2 19942 8
2 19943 8
2 19953 5
2 19967 10
2 20013 10
2 20030 10
2 20926 8
2 20992 9
2 21448 6
2 21452 5
2 21453 7
2 21454 8
2 21466 8
2 21474 9
2 21476 8
2 21478 7
2 21481 7
2 21483 7
2 21484 10
2 21511 5
2 21525 10
2 21532 5
2 21573 10
2 21723 7
2 22027 7
2 22163 8
2 22285 5
2 23025 9
2 23029 8
2 23033 8
2 23038 7
2 23056 10
2 23075 9
2 23883 7
2 23894 10
2 23897 9
2 23904 10
2 23905 5
2 23952 5
2 25337 9
2 25342 9
2 25344 8
2 25359 8
2 26034 10
2 26035 5
2 26040 5
2 26048 5
2 26058 5
2 26070 5
2 26071 5
2 26072 10
2 26079 9
2 26086 5
2 26090 5
2 26098 10
2 26113 5
2 26114 8
2 26653 8
2 26657 7
2 26663 7
2 26679 9
2 26683 10
2 26694 8
2 26711 9
2 26714 8
2 26733 8
2 26806 6
2 27060 10
2 27068 5
2 27086 10
2 27098 9
2 27183 9
2 27405 10
2 27445 10
2 27957 9
2 27966 10
2 27970 8
2 28396 9
2 28407 8
2 28426 9
2 28435 5
2 28462 10
2 28785 10
2 28797 10
2 29266 5
2 29271 8
2 30174 10
2 30185 9
2 30187 7
2 30192 8
2 30223 10
2 30377 9
2 30701 8
2 31018 9
2 31042 8
2 31135 9
2 31413 9
2 31418 7
2 31422 8
2 31447 10
2 31741 10
2 33099 7
2 33125 6
2 33505 9
2 34144 8
2 34147 9
2 34152 9
2 34165 8
2 34167 8
2 34217 6
2 34474 6
2 34476 6
2 34477 6
2 35704 7
2 35726 10
2 37329 10
2 37334 10
2 38308 8
2 38913 8
2 40781 9
3 3 9
3 9 5
3 89 8
3 95 5
3 100 9
3 104 8
3 145 10
3 184 5
3 265 6
3 271 10
3 356 5
3 457 8
3 521 5
3 523 5
3 542 5
3 548 7
3 599 5
3 617 9
3 641 5
3 699 5
3 746 7
3 794 5
3 821 10
3 843 5
3 861 5
3 894 10
3 901 5
3 1042 9
3 1134 8
3 1203 5
3 1230 8
3 1286 5
3 1311 9
3 1465 5
3 1595 10
3 1603 5
3 1664 5
3 2210 8
3 2624 7
3 3236 9
3 3569 7
3 3820 5
3 3958 5
3 4100 5
3 4133 5
3 4184 5
3 5119 8
3 5554 8
3 6631 9
3 8788 5
3 8816 7
3 9959 7
3 14080 5
3 14099 5
3 14119 8
3 14232 8
3 14272 5
3 14279 5
3 14386 7
3 14405 5
3 14456 6
3 14465 5
3 14533 5
3 15778 5
3 15779 5
3 15780 5
3 15785 5
3 15786 7
3 15788 5
3 15790 8
3 15797 5
3 15799 7
3 15802 5
3 15804 5
3 15805 9
3 15807 5
3 15809 5
3 15810 5
3 15816 5
3 15819 8
3 15820 6
3 15822 5
3 15825 5
3 15838 5
3 15842 5
3 15845 5
3 15846 5
3 15848 5
3 15854 5
3 15861 5
3 15878 5
3 18266 8
3 19967 9
3 20955 10
3 21506 10
3 22237 9
3 26072 8
3 26733 9
3 27142 10
3 28394 8
3 29295 5
3 31826 8
3 34476 10
4 3 9
4 9 10
4 18 10
4 25 8
4 33 10
4 38 8
4 46 9
4 48 8
4 49 5
4 50 9
4 51 5
4 56 8
4 57 10
4 64 10
4 70 10
4 73 9
4 79 7
4 83 6
4 88 7
4 89 8
4 90 8
4 95 7
4 98 9
4 100 8
4 101 9
4 102 7
4 104 8
4 109 7
4 110 7
4 111 6
4 113 9
4 122 8
4 125 9
4 131 6
4 133 7
4 139 9
4 141 8
4 144 9
4 145 10
4 155 10
4 158 7
4 163 8
4 167 8
4 169 9
4 170 8
4 173 8
4 180 6
4 184 5
4 186 9
4 188 8
4 191 10
4 193 4
4 195 7
4 196 5
4 211 9
4 216 10
4 217 7
4 224 9
4 226 5
4 228 7
4 232 10
4 235 10
4 236 5
4 240 8
4 256 7
4 257 8
4 260 7
4 263 7
4 264 9
4 265 6
4 267 10
4 270 10
4 271 8
4 272 8
4 277 8
4 283 9
4 287 9
4 293 10
4 295 8
4 296 9
4 300 9
4 301 9
4 306 10
4 307 9
4 308 8
4 315 8
4 329 5
4 330 6
4 333 10
4 337 10
4 339 6
4 342 8
4 346 6
4 347 8
4 348 10
4 349 8
4 353 7
4 355 8
4 356 5
4 357 9
4 358 9
4 369 10
4 370 9
4 373 7
4 375 8
4 376 5
4 379 7
4 381 8
4 382 8
4 388 9
4 393 9
4 394 9
4 400 10
4 408 6
4 418 10
4 424 6
4 430 10
4 431 8
4 435 10
4 447 6
4 452 10
4 453 10
4 455 9
4 457 10
4 458 10
4 466 5
4 471 8
4 473 9
4 480 10
4 492 8
4 493 7
4 499 10
4 502 8
4 507 10
4 508 10
4 521 10
4 523 9
4 536 8
4 542 5
4 543 8
4 544 7
4 548 7
4 552 8
4 560 10
4 561 10
4 566 10
4 578 9
4 582 9
4 583 9
4 587 10
4 592 10
4 593 10
4 595 9
4 596 10
4 597 7
4 599 5
4 610 7
4 612 10
4 615 10
4 617 9
4 618 8
4 621 8
4 624 8
4 627 9
4 634 10
4 641 10
4 642 5
4 647 7
4 653 10
4 654 10
4 658 10
4 662 7
4 663 5
4 671 5
4 689 10
4 690 7
4 693 8
4 696 6
4 699 5
4 705 10
4 711 8
4 717 6
4 718 10
4 720 7
4 724 5
4 741 9
4 746 10
4 749 4
4 751 7
4 753 9
4 759 7
4 788 10
4 794 10
4 810 9
4 820 8
4 821 10
4 829 7
4 830 5
4 832 5
4 833 10
4 837 8
4 840 4
4 843 9
4 849 8
4 850 10
4 857 7
4 861 5
4 868 10
4 872 10
4 875 7
4 878 9
4 879 8
4 888 10
4 894 10
4 901 8
4 905 7
4 907 10
4 908 10
4 923 9
4 941 9
